Item.Number,tol_profit,botl_profit,State.Bottle.Cost
77880,0.03552626000000001,4.130000000000001,8.25
926519,0.03551625,11.25,22.5
64440,0.03548325,8.25,16.49
4184,0.03538299328512398,14.651342975206617,29.292685950413222
64774,0.03526787453586498,5.116476793248946,10.23145569620253
17919,0.03524304054054054,14.367321867321866,28.734643734643736
26196,0.03516,20,40
84222,0.03514603495837189,2.674939870490287,5.349879740980573
937276,0.03512064,5.380000000000001,10.76
100545,0.03511893,17.71,35.42
29118,0.035101315471698105,8.770943396226414,17.539559748427674
42009,0.03504728538283063,5.598607888631092,11.191160092807424
82857,0.03497932,3.9400000000000004,7.87
77049,0.03496521,6.51,13.01
22178,0.0349525,15.5,31
39619,0.03494348,4.51,9.01
27237,0.03490044642857142,9.965861344537814,19.93172268907563
43208,0.03482249999999999,7.499999999999998,14.99
89916,0.03481724894117647,3.29521568627451,6.585294117647059
37020,0.03479785892597967,6.6408127721335255,13.280478955007258
19028,0.03479315140845069,11.278169014084504,22.556338028169016
42599,0.03476347000000001,9.170000000000002,18.34
927461,0.03467025,14.25,28.5
15866,0.03459,7.5,15
77472,0.03458150999999999,5.489999999999998,10.98
5325,0.03457475,5.75,11.5
76032,0.0345115,5.75,11.5
989287,0.03449875448275863,18.728965517241384,37.45310344827586
83370,0.03448944,2.58,5.15
20286,0.03447023449311641,2.749699624530664,5.499374217772215
83907,0.03444497999999999,2.2699999999999996,4.54
11371,0.03444182413793103,4.531818965517241,9.058991379310346
4111,0.03436124371747212,20.260167286245355,40.510334572490706
36482,0.0343275,2.5,5
27370,0.0342125,5.75,11.5
89665,0.03412407516627078,12.314714964370545,24.627268408551068
76038,0.0340975,5.75,11.5
16050,0.03408577586206896,12.485632183908042,24.971264367816094
26291,0.034068,8.5,17
25877,0.03401841365147454,2.499699731903486,4.99939946380697
74829,0.03400617940320233,10.383566229985444,20.33481804949054
43076,0.033964767385834115,2.947562907735322,5.895125815470643
40289,0.03396375,3.75,7.5
926885,0.033948,13.8,27.59
26589,0.03379516,17.619999999999997,35.24
6997,0.03375621,3.33,6.66
56843,0.03370642000000001,3.49,6.98
18048,0.033672303862660936,5.814592274678111,11.629184549356223
84201,0.0336358659965035,3.809702797202797,7.615425407925408
44340,0.03357,4.5,9
44539,0.0335654967102229,3.480814757878554,6.95923136049193
34737,0.03342217,7.99,15.97
12467,0.0333746959650082,3.5736905412793876,7.146129032258064
14210,0.03332418103746398,9.502190201729107,19.004380403458214
4959,0.033163925303030306,10.725719696969698,21.451439393939395
5106,0.03313275,5.25,10.5
82826,0.03310407723697148,3.2470894788593903,6.491268436578171
73136,0.03309459000000001,2.49,4.97
31470,0.03304468,3.67,7.33
73456,0.03299994216621985,3.247067024128687,6.491201072386059
33110,0.032955,7.5,15
82780,0.03294924658064516,3.246870967741935,6.490612903225807
15888,0.03293466390041493,10.752420470262791,21.50484094052559
65750,0.03280711441860465,3.4288372093023254,6.857674418604652
42204,0.032678958904109594,4.805729250604353,9.609685737308622
5360,0.03262477999999999,10.969999999999999,21.93
84496,0.0325875,2.5,5
37881,0.03255880000000001,2.3000000000000007,4.6
464,0.03249643711967546,10.418864097363084,20.827728194726166
88205,0.03236628406666666,7.890366666666665,15.780733333333334
76040,0.0322805,5.75,11.5
4718,0.03221658,18.42,36.83
28858,0.03219075,6.75,13.5
84219,0.032182079999999995,0.48,0.95
36034,0.0320845,3.5,7
89233,0.03206647100591716,10.257988165680473,20.515976331360946
5924,0.032056861179361185,10.254914004914006,20.499828009828008
87054,0.03202914461538462,27.80307692307693,55.606153846153845
87152,0.03198086160220995,5.033977900552486,10.057955801104972
52656,0.031918377226277383,2.733673965936741,5.4644768856447685
39827,0.03186315,4.51,9.01
19048,0.031831484958601663,7.242658693652254,14.47921803127875
64912,0.031825,2.5,5
917677,0.03181463999999999,8.579999999999998,17.16
65194,0.03178278870838882,3.222099422991567,6.436329338659565
42079,0.03175125,3.75,7.5
78128,0.03170772000000001,3.740000000000001,7.47
54056,0.03161928450643778,2.7080579399141635,5.416115879828326
4610,0.03156075,42.25,84.5
28278,0.031521549167270096,2.7544170890658943,5.508834178131789
40804,0.03148630929986789,4.1505812417437244,8.295891677675034
20369,0.03144977357392318,11.321012805587898,22.632025611175784
64892,0.03144,7.5,15
41927,0.0314206838905775,2.2441742654508605,4.488348530901723
56957,0.03138696,2.6399999999999997,5.28
27289,0.031071599999999998,9.59,19.17
17914,0.03103608456425406,14.957149187592318,29.91429837518464
58876,0.030986130000000008,3.210000000000001,6.42
77768,0.03098025,5.25,10.5
22214,0.030963600000000018,5.640000000000002,11.28
17826,0.030940649999999997,3.51,7.02
5362,0.030931282306163037,5.83499005964215,11.660039761431412
28718,0.030890794419970637,5.731130690161528,11.456637298091042
26977,0.03087,17.5,35
40191,0.030765250309376498,1.0776297001427895,2.145283198476916
65793,0.030744255899705034,11.783923303834815,23.56008849557522
64121,0.03069248,8.84,17.67
5702,0.030691803278688524,33.36065573770492,66.71131147540983
34015,0.03068818638392857,7.371651785714285,14.733303571428571
14501,0.03059583400593472,4.11013353115727,8.216320474777447
58845,0.030594369999999996,4.369999999999999,8.74
35453,0.030577426408839793,4.185248618784533,8.36049723756906
34546,0.030562,3.5,7
88361,0.0305175,32.5,65
100572,0.0305,31.25,62.5
10632,0.030468940000000003,4.99,9.97
10797,0.030420000000000003,7.800000000000001,15.59
4357,0.03033271581395348,40.82465116279069,81.6493023255814
65536,0.03030625,16.25,32.5
84404,0.030287520000000002,0.48,0.95
41840,0.030240660427751687,2.2443714136671877,4.488742827334377
44308,0.030200039999999997,4.859999999999999,9.71
100549,0.030186,9,18
46146,0.030176,2,4
72732,0.03014772048582996,2.870391363022942,5.736153846153846
89644,0.03009141504424779,8.264601769911504,16.52920353982301
49509,0.030069,9,18
27746,0.030058890000000008,8.670000000000002,17.33
44442,0.03005710000000001,4.100000000000001,8.2
10009,0.030050289999999993,3.369999999999999,6.74
43319,0.029997970588235293,3.665441176470588,7.330882352941177
39699,0.029963897889060096,6.4983513097072425,12.994992295839754
100258,0.029889309999999992,16.669999999999995,33.34
22241,0.02986875000000001,11.250000000000004,22.49
101428,0.029859479999999997,7.379999999999999,14.75
75195,0.02985796,2.42,4.84
81406,0.029792,4,8
80130,0.02975855142332415,3.8452708907254367,7.6905417814508725
915198,0.029725614,43.4585,86.907
86582,0.02966,10,20
10624,0.029643781517472472,2.2425131641933937,4.481282910483485
48696,0.029638819999999996,9.739999999999998,19.48
74802,0.029636694756671893,9.477676609105178,18.945996860282577
65191,0.029619640000000003,6.220000000000001,12.44
26800,0.02961315,24.990000000000002,49.98
76669,0.0295785,3.5,7
89583,0.02957654761904762,8.15904761904762,16.31582142857143
43735,0.029551750000000012,10.750000000000004,21.49
86873,0.02951475,5.75,11.5
4993,0.02938864000000001,13.280000000000005,26.56
84217,0.02936064,0.48,0.95
17085,0.029347684249263976,3.940873405299312,7.871746810598626
41413,0.02930025169385194,2.2445420326223333,4.4890840652446675
17520,0.02923,10,20
6016,0.02918249999999999,22.499999999999993,44.99
29712,0.029171260000000004,3.460000000000001,6.92
24453,0.02916676,0.9199999999999999,1.83
65332,0.02916375,8.25,16.49
29996,0.029153960000000007,1.7300000000000004,3.46
915188,0.02904,22,44
969618,0.029015330000000002,4.33,8.66
65259,0.028926170000000008,2.4700000000000006,4.93
58866,0.028874999999999998,2.3099999999999996,4.62
37012,0.02885821275691699,4.212262845849802,8.414525691699605
903522,0.028838461269841267,13.283492063492062,26.55798941798942
84141,0.02883,3.75,7.5
22783,0.028827479999999996,0.6599999999999999,1.31
67522,0.028802400000000006,3.3000000000000007,6.6
30527,0.028738719999999992,2.119999999999999,4.23
14490,0.028723183019480524,4.084058441558442,8.163652597402598
78113,0.02871,7.5,15
988547,0.02871,7.5,15
36531,0.02867625,11.25,22.5
40926,0.028666330000000004,4.130000000000001,8.25
10846,0.02862784,6.5600000000000005,13.12
40070,0.02860375,1.75,3.5
71529,0.028578,3,6
41625,0.028554028284671528,5.475364963503649,10.9507299270073
84142,0.02849817255871447,26.485290482076643,52.97058096415328
59182,0.02845838000000001,5.020000000000001,10.04
931246,0.0284544,4.800000000000001,9.6
100807,0.028417,9.05,18.09
44660,0.02838,2.5,5
62405,0.02835610374193548,2.9987419354838707,6.256303225806452
42983,0.028316489999999993,6.989999999999998,13.98
932650,0.028309860132450328,9.487218543046357,18.966059602649008
29422,0.028290306264501155,1.9755800464037119,3.9485962877030163
73749,0.028265112706459525,3.995633687653311,7.991267375306623
36186,0.02825935,2.63,5.26
80145,0.028248213988919676,2.7253462603878127,5.44247460757156
40590,0.028204140000000003,2.7700000000000005,5.54
43519,0.028138,5.5,11
44487,0.028135799999999996,4.199999999999999,8.394619238476954
26789,0.028090493959731545,14.73020134228188,29.25503355704698
56850,0.028042150000000002,3.49,6.98
498,0.02799726,7.789999999999999,15.57
64939,0.027924650943396225,8.251965408805031,16.4939465408805
64439,0.027895750000000004,4.630000000000001,9.25
100847,0.027877713368983956,28.045989304812835,56.09197860962567
35527,0.0278325,7.5,15
28704,0.02781,10,19.99
37414,0.027783,1.5,3
946218,0.027743039999999993,5.0699999999999985,10.13
77875,0.027666870000000007,4.130000000000001,8.25
40244,0.027560490619136953,5.483583489681049,10.967166979362101
557,0.027546,2,4
85550,0.02753775,2.25,4.49
26707,0.027519486949152544,13.346016949152542,26.692033898305084
26411,0.027488040000000005,15.170000000000002,30.33
31296,0.02745,2.25,4.5
15933,0.02744478,10.02,20.04
23277,0.02742368,3.4400000000000004,6.88
1488,0.027417,9.25,18.49
18661,0.027399696563011458,12.331096563011457,24.662193126022913
87401,0.0273125,5.75,11.5
26416,0.027306000000000004,15.170000000000002,30.33
11912,0.02728924,4.359999999999999,8.72
41703,0.027264862005988027,2.2401497005988027,4.4802994011976045
27523,0.02724375,18.75,37.5
101180,0.02713035636561481,2.281011969532101,4.5620239390642
83357,0.027063660000000007,3.380000000000001,6.75
36124,0.02700304613861386,7.156916548797737,14.307765205091938
67534,0.02694995826377295,6.318864774624373,12.627729549248748
36617,0.026922,1.75,3.5
39466,0.02691525,4.25,8.5
89099,0.026911020000000004,11.670000000000002,23.33
39916,0.026896898435986156,1.087446366782007,2.1649134948096886
66295,0.02689344,2.3200000000000003,4.63
37217,0.02685717,2.13,4.25
27417,0.02685,5,10
24451,0.02683259999999999,2.6999999999999993,5.4
11910,0.026826540000000003,2.1100000000000003,4.22
67866,0.0268176,5.550000000000001,11.09
73762,0.026782605555555554,3.2017460317460316,6.403492063492063
65232,0.02676375,11.25,22.5
80239,0.02675304,5.09,10.17
59159,0.026751580000000007,5.020000000000001,10.04
41320,0.026744704148871257,2.244624771201952,4.489249542403905
30057,0.026712693731343284,1.8356716417910448,3.6713432835820896
73780,0.02670744283837056,3.188567674113009,6.377135348226019
26463,0.02667375,11.25,22.5
84393,0.026649158949880677,26.411455847255375,52.82291169451074
57179,0.02662816541254125,3.1356765676567653,6.269034653465346
100630,0.026576550000000008,4.130000000000001,8.25
18408,0.026567849999999997,5.549999999999999,11.1
40363,0.026552711156509697,2.243954293628809,4.487908587257618
40500,0.026482770000000003,0.5700000000000001,1.13
100215,0.026462103668261572,5.299840510366828,10.597910685805422
73809,0.026433942708333335,4.536458333333334,9.072916666666666
24906,0.026324939999999998,5.42,10.83
82626,0.026318398546511627,3.246379492600423,6.489138477801268
76042,0.02630625,5.75,11.5
68306,0.02628897530864198,3.5098765432098773,7.0162880658436215
14487,0.02626944236036036,4.08290990990991,8.161198198198198
37664,0.02618657345291479,1.7880896860986542,3.5669596412556053
43648,0.026166562432138985,3.636264929424539,7.272529858849077
82898,0.0261025,3.9400000000000004,7.87
87282,0.025998,7,14
64009,0.025989746118012424,5.170031055900621,10.330062111801242
36356,0.02597,5,10
79026,0.02594202,2.37,4.74
962477,0.025937280000000007,2.880000000000001,5.75
63345,0.02591574120603016,3.033919597989951,6.067839195979899
37259,0.025909,3.25,6.5
37040,0.025806632661290328,7.486693548387098,14.973185483870967
19116,0.025789760000000002,9.71,19.41
25459,0.025725,12.5,25
56792,0.02570848,1.6099999999999999,3.22
27913,0.025676599999999994,2.8999999999999995,5.8
42240,0.02564647832935561,4.804510739856802,9.607271280827367
75209,0.0256075,2.5,5
27409,0.025566995501618124,2.7523948220064725,5.504789644012945
43409,0.02554075,4.75,9.5
88095,0.025513000000000004,6.200000000000001,12.4
80058,0.025503742332015814,3.14201581027668,6.281588932806324
16682,0.02548038851351351,20.126689189189186,40.25337837837838
82600,0.025416849999999998,5.77,11.54
82836,0.02536589661680093,3.24704257767549,6.491127733026467
949187,0.025338362857142863,14.454285714285717,28.908571428571427
36473,0.02533302765034965,6.253524475524475,12.507006993006993
26998,0.0253,12.5,25
20300,0.02525625,18.75,37.5
75243,0.02518,5,10
63959,0.025169820000000006,2.990000000000001,5.97
87385,0.025155804323308266,7.21830827067669,14.436616541353384
64489,0.025141722110091743,4.455382262996942,8.910010193679918
35427,0.0251125,6.25,12.5
101163,0.025074331578947378,6.465789473684213,12.93157894736842
64356,0.02498354,7.459999999999999,14.92
916086,0.024975,6.25,12.5
81966,0.0249324,2.37,4.74
27094,0.02491875,18.75,37.5
4001,0.02491338,5.539999999999999,11.07
77378,0.024899770000000005,4.130000000000001,8.25
55246,0.024863991250685686,2.708200767964893,5.416401535929786
89150,0.024749725778331254,5.956612702366126,11.910473225404733
72448,0.024723,3,6
86990,0.0246675,11.5,23
5753,0.0246,30,60
46140,0.024514,2,4
159,0.024507339999999996,7.789999999999999,15.57
16987,0.024404749999999996,2.3499999999999996,4.7
16685,0.024375,12.5,25
13037,0.024352300000000004,2.66,5.31
43860,0.0243,3.75,7.49
919217,0.02429856,7.67,15.33
46939,0.024284700000000003,6.050000000000001,12.09
51506,0.02428025,4.25,8.49
903089,0.02426688,15.32,30.64
86637,0.02418567,1.5099999999999998,3.01
72903,0.024155200000000005,2.4800000000000004,4.96
25990,0.024130466063348417,8.809954751131222,17.611945701357463
43797,0.0241285,5.5,11
948167,0.024089589041095885,28.678082191780817,57.34616438356164
9278,0.02406753716937355,5.947006960556845,11.89401392111369
72927,0.024028800000000003,2.4000000000000004,4.8
46499,0.024014759999999996,7.909999999999998,15.81
40597,0.023970455694444448,1.0849305555555557,2.159871794871795
41209,0.02391507,4.67,9.34
26859,0.023809230000000004,12.330000000000002,24.66
20158,0.023808000000000003,6.200000000000001,12.4
904976,0.0237850935042735,6.4318803418803405,12.863760683760685
921540,0.02359500000000001,13.000000000000004,25.99
15604,0.023591728080808082,6.335050505050505,12.666176046176046
43134,0.02358225,2.25,4.5
13036,0.02357271,2.13,4.26
47788,0.023563433544303805,16.43196202531646,32.862151898734176
77052,0.023496,6,12
24706,0.023433586050198147,1.8504095112285337,3.697853368560106
80486,0.023424616388687456,5.139231327048586,10.278462654097172
57201,0.023421390000000004,3.49,6.98
28134,0.0234009,9.629999999999999,19.25
31474,0.023360694058641968,1.8941615226337443,3.78832304526749
902795,0.023334240000000006,6.920000000000002,13.84
37048,0.023305080000000006,9.420000000000002,18.83
901369,0.02323125,8.75,17.49
27138,0.023225,12.5,25
34267,0.023138232733812946,9.214748201438848,18.419697841726617
40821,0.023117091575931236,4.151776504297995,8.298266475644699
100612,0.0230695,10.75,21.5
40465,0.023059678529754962,4.095857642940491,8.187164527421237
88363,0.023025,25,50
101104,0.022968,8.25,16.5
6052,0.02293375,8.75,17.5
100527,0.02288947222222223,15.07870370370371,30.147407407407407
4798,0.0228830144749596,9.78743134087237,19.565492730210018
64250,0.02284711775043937,8.525043936731109,17.050087873462214
34729,0.02282500000000001,12.500000000000004,24.99
26806,0.02281,10,20
47002,0.0227255,3.5,7
989646,0.022692,15.5,31
995530,0.02268852,2.58,5.15
15592,0.0226875,7.5,15
26737,0.02259514212765958,11.605106382978725,23.200212765957446
5149,0.022576739999999994,23.739999999999995,47.47
87075,0.0225765,4.5,9
77730,0.02250593,3.9699999999999998,7.94
71886,0.022481539999999998,1.67,3.34
40656,0.0224525,3.5,7
15865,0.0224475,7.5,15
67264,0.02242075,2.63,5.25
56805,0.022376770013995798,3.189846046186144,6.369692092372288
89781,0.022374899999999993,2.6999999999999993,5.4
58911,0.022299840000000005,2.3200000000000003,4.64
34436,0.022292277464788728,9.215492957746477,18.42118309859155
31208,0.02224748009708738,3.689466019417476,7.378932038834951
5067,0.02219389400921659,53.47926267281106,106.94852534562212
45418,0.022184,4,8
77988,0.022116150000000005,4.130000000000001,8.25
643,0.022099059999999997,5.539999999999999,11.07
36966,0.0220685,0.5,1
1258,0.021997499999999993,7.499999999999998,14.99
34605,0.02199646127300613,9.215107361963188,18.420414110429448
917914,0.021991200000000002,14.96,29.92
69713,0.0219725,2.5,5
647,0.02194728842672413,6.233254310344826,11.614849137931035
42149,0.0219225,3.75,7.49
26667,0.02191995,12.489999999999998,24.98
47646,0.021908087142857146,12.07057142857143,24.141142857142857
904046,0.0219,50,100
4000,0.021876,12,24
35313,0.021860640000000004,0.5700000000000001,1.13
100824,0.021834,9,18
80531,0.02158,5,10
87508,0.021414899999999994,11.049999999999997,22.1
63311,0.021380912296564195,3.028028933092224,6.056057866184449
72505,0.021341511333333334,3.6656666666666666,7.331333333333333
76072,0.02126925,5.75,11.5
28276,0.021174584599589315,0.6333059548254618,1.2570841889117044
86503,0.021169033672055432,6.841963048498847,13.67420323325635
52579,0.02113806656626506,3.8537951807228916,7.702991967871486
17920,0.021119200000000005,34.17346278317153,68.34077669902912
40528,0.021097980000000002,0.5700000000000001,1.13
100941,0.021000000000000008,50.000000000000014,99.99
27428,0.020990199999999994,2.8999999999999995,5.8
17566,0.0209775,7.5,15
46127,0.020953,11.5,23
13388,0.020941079999999997,4.359999999999999,8.72
77545,0.020871,3,6
46320,0.02081502,1.9700000000000002,3.93
29993,0.0207996,0.6000000000000001,1.2
922208,0.0207774,16.490000000000002,32.98
35586,0.020774699999999993,6.149999999999999,12.3
26714,0.020764770000000002,14.43,28.85
66240,0.020720653749999995,6.359930555555554,12.712465277777778
14523,0.02066173355371901,4.209807162534435,8.41961432506887
994966,0.020634479999999997,7.379999999999999,14.75
82837,0.02058256,3.9400000000000004,7.87
89136,0.020573952080745337,12.499363354037264,24.998711180124225
900367,0.020559840000000003,16.240000000000002,32.48
64513,0.020540900000000004,11.380000000000003,22.75
26409,0.020540180000000005,15.170000000000002,30.33
47649,0.020514137843137253,17.05248366013072,34.10496732026144
37131,0.020443707479224377,4.067590027700831,8.125180055401662
82612,0.020429258421955403,3.2463464837049747,6.489039451114922
65457,0.020428211538461537,9.14423076923077,18.279065934065933
100129,0.020398172480620157,6.228449612403102,12.4468992248062
59185,0.020376180000000004,5.020000000000001,10.04
86250,0.02036398,1.3399999999999999,2.67
63522,0.02036344576492537,1.8700932835820896,3.7342817164179105
16580,0.020349445517241382,14.09241379310345,28.184827586206897
54057,0.02034263,3.1900000000000004,6.38
43644,0.02033747222222222,3.6611111111111105,7.322222222222222
36733,0.0203175,7.5,15
35776,0.020256600000000003,1.96,3.92
63354,0.0202356,3.1499999999999995,6.29
43596,0.02015853,4.130000000000001,8.25
29812,0.020147399999999996,6.149999999999999,12.3
34815,0.02011191,4.17,8.33
12872,0.02008,2.5,5
64497,0.02006,4,8
922263,0.0200595,16.125,32.25
51696,0.02005403405940594,3.0463366336633664,6.091039603960396
47647,0.020048809499999997,14.655562499999998,29.311125
4246,0.02003625000000001,11.250000000000004,22.49
5286,0.020000712694877503,11.792873051224944,23.58574610244989
56667,0.019988779999999998,9.379999999999999,18.75
56798,0.01992257687146321,3.18914308811641,6.368286176232822
4611,0.019875,25,50
75264,0.019865,5,10
15244,0.019669249999999996,1.4499999999999997,2.89
34877,0.01966339,7.99,15.97
27849,0.019657820000000003,12.740000000000002,25.47
12860,0.01954225,3.25,6.5
19494,0.01953,15,30
74805,0.0194803613229572,3.7621400778210123,7.5233463035019454
13928,0.019469222007623892,4.482897077509531,8.958157560355781
36679,0.01940625,6.25,12.5
916445,0.019384200000000004,9.790000000000003,19.58
86544,0.01938125,8.75,17.5
57161,0.01936145010781671,3.1436028751123084,6.284150943396226
89535,0.01935225,6.75,13.5
56958,0.0192458,4.66,9.31
27723,0.0192175436185819,0.6335941320293397,1.2577017114914426
30036,0.019199540000000005,1.7300000000000004,3.46
920374,0.019182878873239443,13.981690140845075,27.954084507042253
89519,0.019182672504378284,8.783274956217163,17.566549912434326
18858,0.019167431818181816,12.977272727272727,25.954545454545453
83906,0.019119439999999998,1.8399999999999999,3.67
28893,0.0191025,6.75,13.5
74804,0.01909915333333333,4.692666666666666,9.385333333333334
900013,0.019094400000000004,5.100000000000001,10.2
63344,0.01902263565891473,3.032945736434109,6.065891472868217
925475,0.019008,12,24
100501,0.0190008,7.800000000000001,15.59
927357,0.018975,12.5,25
926684,0.018913080000000002,3.9700000000000006,7.93
36006,0.018783421904761906,6.012619047619047,12.008386243386244
74772,0.018672199999999996,4.449999999999999,8.89
36673,0.018656,5.5,11
31866,0.018600415143603135,5.47715404699739,10.954308093994777
40315,0.018564,7,14
100983,0.018552,7.73,15.46
67905,0.01852125,8.25,16.49
27245,0.0184395,9.5,19
42610,0.018435304308797123,3.760771992818671,7.511543985637343
31472,0.018395864716157204,1.0878689956331877,2.165764192139738
31718,0.018392,4,8
38033,0.018389999999999997,7.499999999999998,14.99
100353,0.018326,11,22
34935,0.018306479999999997,4.979999999999999,9.96
41500,0.018305429999999998,2.51,5.01
86666,0.018286380000000005,3.2200000000000006,6.43
52216,0.01825,10,20
33971,0.01824,9.5,18.99
56782,0.018205,5.5,11
89788,0.01818842940298507,9.46820895522388,18.93005970149254
16799,0.018158909999999993,16.169999999999995,32.34
25418,0.018137500000000008,12.500000000000004,24.99
80447,0.01811451543624161,5.259731543624161,10.519463087248322
15870,0.018029999999999997,7.499999999999998,14.99
100705,0.018,10,19.99
986582,0.018,10,20
88367,0.01796,20,40
78616,0.01793853,2.37,4.74
68010,0.017898448343283586,12.904432835820899,25.800074626865673
35934,0.01788025,9.25,18.49
18990,0.017859620000000003,8.170000000000002,16.33
37526,0.017838468335787918,5.4786450662739306,10.957290132547865
67273,0.017811610000000005,4.630000000000001,9.25
100744,0.017761199999999998,7.789999999999999,15.57
40569,0.01775865,4.550000000000001,9.09
39449,0.017688219999999998,4.51,9.01
5700,0.017667018839907192,15.593132250580044,31.186264501160093
39919,0.017633,7,14
77703,0.017573150000000006,4.130000000000001,8.25
903771,0.01751036381374723,4.4863858093126385,8.972771618625277
26665,0.017488959999999998,6.879999999999999,13.75
84307,0.017475,2.5,5
19497,0.01737,15,30
38508,0.017355887234042553,7.1423404255319145,14.27468085106383
36574,0.01730093,3.1100000000000003,6.21
15832,0.01726304,11.68,23.36
100077,0.017259,5.23,10.45
928271,0.017227,11.5,23
29566,0.01722468003424658,2.711267123287672,5.418989726027397
100165,0.01719,10,19.99
100796,0.017169880000000002,6.23,12.45
5966,0.01712,20,39.99
903037,0.0170625,8.75,17.5
31493,0.017001,4.5,9
941836,0.016975440000000005,5.420000000000002,10.84
19019,0.01695512,4.76,9.52
82146,0.016931280000000003,2.37,4.74
100701,0.0168525,8.75,17.5
430,0.016849,1,2
36808,0.016755,5,9.99
80580,0.0167325,2.5,5
39752,0.016712879999999992,1.6599999999999997,3.31
26871,0.01661936,9.64,19.27
100306,0.016614846534653463,23.97524752475247,47.941683168316835
27357,0.016602083333333337,13.541666666666668,27.083333333333332
17913,0.01659751275510204,12.78698979591837,25.573979591836736
39322,0.016575,4.25,8.5
40052,0.01656732,2.42,4.84
56783,0.0165385,5.5,11
43641,0.01651,10,20
72434,0.0164619,4.550000000000001,9.09
80438,0.01643,5,10
1221,0.0164115,10.5,21
23536,0.0164,12.5,25
54444,0.016376,1.7800000000000002,3.55
86560,0.01637274746031746,4.3018253968253966,8.595396825396826
88533,0.0162998,6.200000000000001,12.4
4989,0.016248,12,24
4043,0.016215865714285717,6.6485714285714295,13.295714285714286
66550,0.01617084,4.83,9.65
28033,0.01617,7.5,15
29728,0.016096507358053302,3.4138933951332557,6.822966396292005
75226,0.016,5,10
37403,0.016,5,9.99
922260,0.015958333333333335,10.416666666666668,20.833333333333332
18201,0.01595025,6.75,13.5
991228,0.015912,12,24
494,0.01586816,17.71,35.42
19471,0.015820995379061367,8.235812274368229,16.471624548736465
57168,0.015811436055045872,3.134701834862385,6.26697247706422
44603,0.015803039999999997,2.1899999999999995,4.37
15919,0.015742212939438706,3.2498375184638117,6.499675036927622
84224,0.01572720488203267,2.6824500907441022,5.364900181488204
101141,0.0157105,6.5,13
86533,0.01565,6.25,12.5
921219,0.01561607142857143,9.821428571428573,19.642857142857142
5677,0.015603,10.5,20.99
88570,0.01549,10,20
308,0.015482500000000005,13.750000000000004,27.49
5643,0.015480000000000004,15.000000000000004,29.99
5890,0.015446250000000005,11.250000000000004,22.49
51158,0.01543525,7.25,14.5
21540,0.015418000000000003,13.000000000000004,25.99
43442,0.0154125,4.5,9
51156,0.0153615,8.25,16.5
902243,0.0153465,9.75,19.5
100035,0.015321650000000001,9.05,18.09
58908,0.015304200000000004,2.3000000000000007,4.6
21594,0.015289880000000004,1.4800000000000004,2.96
5891,0.015277500000000005,11.250000000000004,22.49
29710,0.015217720000000002,1.6100000000000003,3.21
984191,0.015191959635416663,2.993489583333333,5.986979166666667
36764,0.01516365,4.65,9.29
926964,0.015160560000000002,27.92,55.84
26563,0.015155,8.75,17.5
63297,0.01510754492440605,1.5483801295896331,3.0915982721382287
22172,0.015105,15,30
16673,0.01510288,5.48,10.95
101025,0.015066000000000003,15.500000000000004,30.99
30668,0.01506492,6.66,13.32
37182,0.015048,4.5,8.99
100127,0.015032160000000003,8.580000000000002,17.15
84145,0.015011709051724139,26.56939655172414,53.13879310344828
57184,0.014944410000000003,4.770000000000001,9.53
994155,0.014919,3,6
905868,0.014885735294117651,18.37745098039216,36.745
40118,0.014877967248226957,3.374453900709221,6.738907801418439
101339,0.01487475,8.25,16.49
80023,0.014871999999999998,5.199999999999999,10.4
43801,0.0148635,6.75,13.5
56840,0.01484995,3.49,6.98
87018,0.014845,5,10
58898,0.014788079999999999,5.52,11.04
8208,0.01478586,5.26,10.52
67357,0.014780504186046518,4.372930232558142,8.736046511627906
41698,0.014740747706422017,3.3747133027522933,6.7494266055045875
39419,0.01470175,1.75,3.5
36924,0.014685,7.5,15
18290,0.0146775,7.5,15
217215,0.014668720000000003,17.380000000000003,34.76
100128,0.014656372035928147,6.228802395209582,12.447604790419161
36390,0.014625000000000004,15.000000000000004,29.99
63261,0.014594204792332274,0.8539616613418533,1.707923322683706
18351,0.014574100467289722,11.521028037383179,23.042056074766354
80518,0.014554280000000003,6.760000000000002,13.52
21208,0.014550253378378382,7.760135135135137,15.52027027027027
5002,0.014538035555555558,58.62111111111112,117.24222222222222
79966,0.014518620000000001,2.37,4.74
37044,0.014495,5,9.99
100148,0.014448600000000002,13.8,27.59
65368,0.014420808167053364,7.1531786542923435,14.29675174013921
904563,0.014403987692307694,7.6292307692307695,15.258461538461539
26205,0.01438,5,9.99
39577,0.014352660176991152,6.4651622418879064,12.928466076696164
77739,0.01429428,2.38,4.75
10835,0.014250000000000004,15.000000000000004,29.99
100862,0.01418652336448598,28.429906542056074,56.85981308411215
75213,0.01416,2.5,5
87014,0.014145,15,30
77050,0.014124,6,12
17915,0.01412275,4.25,8.5
79516,0.014094390000000002,2.37,4.74
68222,0.014034189999999998,8.27,16.53
922262,0.01403325,15.75,31.5
36872,0.014025,15,30
100663,0.014002560000000002,8.580000000000002,17.15
15639,0.013993727999999999,49.977599999999995,99.9452
921542,0.013965,17.5,35
42507,0.01391205086587436,7.503803056027163,14.997623089983023
58910,0.013899120000000001,2.3200000000000003,4.64
15895,0.01388625,8.75,17.5
11287,0.01386,35,69.99
