Item.Number,Category,Vendor,Pack,Bottle.Volume..ml.,State.Bottle.Retail,County,Store,City,Bottles.Sold,Popularity,Covid_index,PopularityC
12407,1012100,2,12,1000,8.25,93,324,182,41090,TRUE,0.20298196948682387,1
12408,1012100,2,6,1750,13.16130849288949,121,991,288,271164,TRUE,2.249861303744799,1
12409,1012100,1,48,100,1.34,40,116,54,26284,TRUE,0.041203456737437305,1
12464,1012100,1,24,375,4.35,50,156,64,7832,FALSE,-0.6175717486397098,0
12466,1012100,2,12,750,8.167858654253068,91,372,144,15903,FALSE,0.8399018457270885,1
12467,1012100,2,12,1000,10.719819573537452,82,169,118,9339,FALSE,0.17454390269924253,1
12476,1012100,2,12,750,8.122870209059233,78,278,118,18128,FALSE,-0.26646217859810095,0
12478,1012100,2,6,1750,16.4493842862237,101,541,166,58371,TRUE,-0.44084604715672676,0
12668,1012100,1,6,1750,14.429251477347341,58,108,81,11436,FALSE,-0.7678864824495892,0
12853,1012100,1,5,50,7.74,15,20,17,264,FALSE,NA,0
12856,1012100,1,6,750,9.75,85,278,125,44754,TRUE,-1.9652299157153528,0
12858,1012100,1,6,1750,18.75,17,30,23,569,FALSE,NA,0
12860,1012100,1,12,750,9.75,40,91,56,6013,FALSE,2.5773445001600344,1
12861,1012100,1,10,50,8.041796407185629,45,86,59,947,FALSE,0.27529072868878696,1
12862,1012100,1,12,750,7.5,45,94,59,3057,FALSE,0.2876346954016857,1
12863,1012100,1,12,750,7.5,46,99,56,2862,FALSE,0.1685319534834098,1
12871,1012100,1,10,50,8.009423076923078,43,85,53,972,FALSE,0.2692947828870159,1
12872,1012100,1,12,750,7.5,62,156,91,8032,FALSE,1.394057398911768,1
12881,1012100,1,10,50,8.07981308411215,37,79,50,637,FALSE,NA,0
12886,1012100,1,12,750,7.5,39,75,50,1629,FALSE,0.31540061879867703,1
12888,1012100,1,6,1750,13.47,97,389,161,64804,TRUE,0.8780646537928092,1
13036,1012100,1,12,750,6.39,82,251,126,11067,FALSE,-0.026640349941320834,0
13037,1012100,1,12,1000,7.97,68,138,98,9155,FALSE,0.10156833457804332,1
13038,1012100,1,6,1750,13.299219586840092,103,425,177,54209,TRUE,-0.5255787901418969,0
13062,1701100,1,12,750,22.61,1,1,1,1,FALSE,NA,0
13388,1012100,2,6,1750,13.08,49,75,60,4803,FALSE,0.021556598741064775,1
13542,1012100,1,6,750,18,28,55,34,524,FALSE,NA,0
13638,1012100,1,6,1750,14.974018126888218,75,191,111,10359,FALSE,-0.06353355382481596,0
13730,1011600,1,6,750,66.94870588235294,25,46,34,222,FALSE,NA,0
13928,1012100,2,6,1750,13.441054637865312,40,66,52,4343,FALSE,0.08707457590952736,1
14192,1012100,2,12,750,20.049959807073954,118,595,216,60058,TRUE,-0.6594686866531527,0
14199,1012100,2,6,1750,37.048621830209484,87,226,135,11335,FALSE,-0.1624666595540382,0
14208,1012100,2,6,750,31.776290630975144,81,221,105,5106,FALSE,-0.3045663074789288,0
14210,1012100,2,12,750,28.50657060518732,65,177,95,3507,FALSE,-0.004155553184679396,0
14474,1012100,1,12,750,12.182449481637674,103,425,167,38434,TRUE,-1.4506401365624666,0
14483,1012100,1,1,3000,43.965,27,55,33,327,FALSE,NA,0
14484,1012100,1,12,750,12.169145546705286,83,258,128,17164,FALSE,-0.3794676197588819,0
14487,1012100,1,12,750,12.244108108108108,71,208,104,6434,FALSE,-0.14387069241438172,0
14489,1012100,1,6,500,7.34,13,14,13,50,FALSE,NA,0
14490,1012100,1,12,750,12.24771103896104,75,200,111,7033,FALSE,6.614744478822161e-4,1
14492,1012100,1,12,50,6.9,52,90,62,1029,FALSE,0.12350368078523419,1
14493,1011100,1,12,500,7.34,28,50,39,965,FALSE,0.1610316867598421,1
14495,1011100,1,12,500,7.34,37,62,48,782,FALSE,0.11764643123866425,1
14498,1012100,1,1,3000,44.01,51,94,58,595,FALSE,NA,0
14501,1012100,1,12,750,12.326454005934718,77,192,112,7444,FALSE,-0.2993651979088872,0
14505,1012100,1,48,200,2.51,18,27,21,590,FALSE,NA,0
14512,1012100,1,12,50,7.34,29,43,35,400,FALSE,NA,0
14513,1012100,1,12,750,11.484581280788177,31,59,39,966,FALSE,0.14029659660727622,1
14515,1012100,1,12,50,6.9,54,97,71,957,FALSE,0.06377893950709485,1
14516,1012100,1,12,750,12.699703504043127,56,116,74,2243,FALSE,0.16188520217646432,1
14518,1012100,1,12,50,7.088900523560209,83,260,133,5201,FALSE,-0.9128027312493332,0
14519,1012100,1,12,750,12.546809623430962,80,303,143,11406,FALSE,-1.6428037981436039,0
14521,1012100,1,12,50,6.9,60,121,74,1539,FALSE,0.16603542088978981,1
14522,1012100,1,48,200,2.51,30,41,35,1252,FALSE,-0.027355169102741918,0
14523,1012100,1,12,750,12.629421487603306,68,174,100,4908,FALSE,0.7413741598207617,1
14524,1012100,1,48,200,2.51,18,25,22,1070,FALSE,0.1338098794409474,1
14525,1012100,1,48,200,2.51,20,23,22,699,FALSE,NA,0
14530,1012100,1,12,50,6.9,45,73,53,445,FALSE,NA,0
14531,1012100,1,48,200,2.51,12,12,12,450,FALSE,NA,0
14532,1012100,1,12,750,12.750833333333333,50,96,64,1213,FALSE,0.2188680251787048,1
14540,1012100,1,6,750,13.98,28,73,42,736,FALSE,0.09797290088552224,1
14806,1012100,1,12,750,20.25,13,16,15,91,FALSE,NA,0
15179,1701100,1,12,375,30,25,46,34,224,FALSE,NA,0
15180,1011600,2,6,750,58.76,71,263,113,5475,FALSE,-0.1536594473487677,0
15181,1011600,1,4,50,107.87,32,64,42,227,FALSE,NA,0
15187,1011600,1,6,750,37.5,71,243,102,6564,FALSE,0.7340392617091647,1
15192,1701100,1,6,750,54.75,51,122,70,427,FALSE,NA,0
15204,1701100,1,6,750,54.75,25,56,36,262,FALSE,NA,0
15241,1012100,1,12,500,8.1,37,56,43,321,FALSE,NA,0
15244,1012100,3,24,375,4.34,68,221,102,13565,FALSE,0.17367438386855863,1
15246,1012100,3,12,750,7.009435110786462,95,401,172,29042,TRUE,0.13710124826629683,1
15247,1012100,3,12,1000,9.44,98,295,172,39371,TRUE,0.17078843486610476,1
15248,1012100,3,6,1750,14.249936363279256,116,797,233,240298,TRUE,1.0359756748106264,1
15258,1012100,1,6,1750,14.25,43,73,57,890,FALSE,0.397455457164195,1
15296,1012100,3,12,750,7.009448039588884,70,222,114,22987,FALSE,0.25519577509868774,1
15298,1701100,1,12,750,7.01,19,21,19,238,FALSE,NA,0
15492,1012400,1,12,750,23.76,29,68,39,718,FALSE,NA,0
15495,1012400,1,6,750,25.4,24,46,31,235,FALSE,NA,0
15500,1012400,1,6,750,25.4,22,49,28,285,FALSE,NA,0
15505,1012400,1,6,750,25.4,23,47,31,258,FALSE,NA,0
15526,1012400,1,12,750,31.35,63,201,90,3499,FALSE,0.03871225861517123,1
15535,1012400,1,6,750,18.75,12,22,17,119,FALSE,NA,0
15542,1011200,1,12,750,21,27,55,33,655,FALSE,NA,0
15557,1012400,1,12,50,9.98,41,79,54,612,FALSE,NA,0
15560,1012400,1,6,750,14.99,17,29,22,825,FALSE,-0.07369572175397418,0
15582,1012400,1,12,750,15.056149553571428,80,190,100,32460,TRUE,-1.390152565880721,0
15592,1012400,2,6,750,22.5,51,167,75,3025,FALSE,0.038136135708951246,1
15604,1012400,1,12,750,19.00122655122655,52,143,72,3724,FALSE,0.14940787367971833,1
15606,1012400,1,6,750,52.47,52,155,73,3490,FALSE,-0.09260642270351009,0
15616,1012400,1,6,750,37.58,11,17,13,110,FALSE,NA,0
15617,1012400,1,6,750,26.31,10,17,12,165,FALSE,NA,0
15621,1012400,1,10,600,16.63185580774366,97,655,186,20078,FALSE,-1.1159714072335432,0
15622,1012400,1,24,200,5.431781445645988,53,211,73,25099,FALSE,-1.557916355489171,0
15626,1012400,1,12,750,24.480683178466318,128,1787,409,404260,TRUE,-3.329611650485437,0
15627,1012400,1,12,1000,28.991940277583062,107,487,220,355267,TRUE,1.7261655819908248,1
15628,1012400,1,6,1750,48.2683606557377,98,515,163,67380,TRUE,2.349178491411501,1
15636,1012400,1,6,750,37.5,17,29,24,144,FALSE,NA,0
15639,1012400,1,3,750,149.9228,43,129,66,280,FALSE,NA,0
15641,1012400,1,24,375,9.74,30,74,41,1568,FALSE,-0.018990718019844234,0
15642,1701100,1,10,50,11.88,42,80,53,377,FALSE,NA,0
15644,1012400,1,24,375,10.418738003838772,102,749,168,90771,TRUE,0.2690814040328604,1
15646,1012400,1,6,750,149.93,23,51,32,181,FALSE,NA,0
15648,1012400,1,12,750,27.04427046263345,75,308,104,10610,FALSE,-0.12040968739997865,0
15653,1012400,1,24,375,9.74,28,73,43,1346,FALSE,-0.05938333511149045,0
15658,1012400,1,12,750,26.787467292854746,81,338,119,18414,FALSE,0.27831003947508803,1
15660,1012400,1,6,750,74.96,13,28,16,78,FALSE,NA,0
15667,1012400,1,12,750,31.900305447914292,81,392,130,24903,FALSE,-0.15126426971087165,0
15677,1012400,2,12,1000,24.74,56,165,82,10329,FALSE,-0.1239144350794836,0
15719,1701100,1,6,750,29.99,5,7,6,19,FALSE,NA,0
15727,1701100,1,10,50,11.88,47,83,55,470,FALSE,NA,0
15739,1012400,1,12,750,15.74,79,288,118,16849,FALSE,-0.1879654326256268,0
15763,1012400,1,12,750,15,19,48,26,1126,FALSE,0.10261389096340552,1
15776,1012400,1,12,750,21.109979179060083,91,384,140,18330,FALSE,-0.18380454496959353,0
15777,1012400,1,12,1000,26.004549283909014,48,100,62,5907,FALSE,0.002192467726448308,1
15779,1012400,1,12,375,9.74,44,111,65,2715,FALSE,0.2533927237810733,1
15818,1012400,1,12,750,15,47,115,58,8544,FALSE,0.12910487570681745,1
15830,1012400,1,12,750,21,91,418,143,27539,TRUE,-0.03973647711511785,0
15832,1011100,1,6,1750,35.04,40,100,56,1478,FALSE,0.17534407340232583,1
15856,1012400,1,6,750,50.93799080761654,77,286,113,10561,FALSE,0.2297130054411608,1
15865,1012400,1,6,750,22.5,46,151,66,2993,FALSE,0.5331857462925425,1
15866,1012400,1,12,750,22.5,57,143,75,4612,FALSE,-0.1194281446708631,0
15870,1012400,1,6,750,22.49,39,110,56,2404,FALSE,-0.3612610690280593,0
15884,1012400,1,6,750,27.99,52,184,74,5589,FALSE,-0.01923610370212312,0
15888,1012400,1,6,750,32.25726141078838,39,110,57,3063,FALSE,-0.05014936519790889,0
15890,1012400,1,6,750,24.001462938881666,50,140,75,6686,FALSE,-0.16101568334578042,0
15895,1012400,2,6,750,26.25,41,112,59,1587,FALSE,0.08940573989117678,1
15911,1701100,1,12,750,22.5,30,84,43,1136,FALSE,-0.27576016216792915,0
15913,1012400,1,6,750,24.874233128834355,32,85,45,1284,FALSE,-0.14066467513069456,0
15919,1012400,1,12,375,9.749512555391433,29,85,39,4844,FALSE,-0.48211885202176463,0
15933,1012400,2,6,750,30.06,43,116,64,2739,FALSE,-0.06638749599914649,0
15940,1012400,1,12,750,22.566075816075816,95,452,152,46275,TRUE,-1.209927451189587,0
15945,1012400,1,6,1750,43.42159292035398,15,39,25,530,FALSE,NA,0
15958,1092100,1,6,750,49.01,7,11,10,58,FALSE,NA,0
15982,1011100,1,6,750,31.49,60,262,87,17452,FALSE,0.05546783313773604,1
15991,1092100,1,12,750,43.76,12,22,18,68,FALSE,NA,0
15993,1092100,1,12,750,37.26,12,23,18,73,FALSE,NA,0
15994,1092100,1,12,750,40.17428571428571,15,23,20,81,FALSE,NA,0
15995,1011100,1,12,750,37.56,30,66,42,603,FALSE,NA,0
16026,1011100,2,6,750,34.73,33,105,50,1054,FALSE,0.0674277179131548,1
16048,1092100,1,12,750,45,11,21,18,77,FALSE,NA,0
16050,1701100,1,6,750,37.456896551724135,36,110,57,2730,FALSE,0.1816920943134535,1
16086,1701100,1,12,1000,18.75,55,144,79,659,FALSE,NA,0
16096,1011500,1,12,750,14.750318181818182,87,368,154,23939,FALSE,0.4216312813400192,1
16098,1011500,1,6,1750,24,15,24,22,155,FALSE,NA,0
16120,1011100,1,12,750,42,30,84,46,712,FALSE,NA,0
16142,1012300,1,6,750,48,1,1,1,6,FALSE,NA,0
16182,1012300,1,6,750,59.55,3,3,3,14,FALSE,NA,0
16369,1701100,1,3,750,63.75,8,10,8,27,FALSE,NA,0
16372,1700000,1,3,750,67.5,13,30,21,30,FALSE,NA,0
16396,1011200,1,12,750,17.532572094378093,81,318,114,27568,TRUE,0.7399658593833351,1
16416,1011500,1,12,750,20.24975888324873,80,294,121,11309,FALSE,0.3124079803691454,1
16466,1700000,1,6,750,30,51,157,74,304,FALSE,NA,0
16502,1011200,1,12,750,18.75,17,32,23,198,FALSE,NA,0
16516,1011200,1,12,750,9.24,102,388,161,21018,FALSE,-0.5765496639283048,0
16517,1011200,1,12,1000,11.25,80,235,128,11764,FALSE,-0.16697962231942812,0
16518,1011200,1,6,1750,17.7,108,435,182,40550,TRUE,-1.3773178278032647,0
16562,1011200,1,6,750,36.75,84,357,129,18512,FALSE,-0.674906646751307,0
16580,1011200,1,6,750,42.27724137931035,37,98,61,1444,FALSE,0.13842953163341512,1
16673,1011200,1,12,375,16.43,40,109,55,2756,FALSE,0.02617091646217859,1
16676,1011200,1,6,750,31.600140682951785,95,616,161,83646,TRUE,-0.06067961165048552,0
16679,1701100,1,6,750,49.04138513513514,67,210,100,3321,FALSE,0.10850314733809881,1
16682,1011200,1,6,1750,60.380067567567565,36,122,58,1266,FALSE,0.06585938333511149,1
16685,1011200,1,6,750,37.5,44,131,70,1950,FALSE,0.9359116611543796,1
16796,1011200,1,6,750,40.43,44,132,67,1002,FALSE,0.10781500053344714,1
16799,1011200,1,6,750,48.51,43,110,63,1123,FALSE,0.19888509548703723,1
16814,1011200,1,6,750,42.250888382687926,73,282,116,4136,FALSE,0.10690814040328603,1
16829,1011200,1,6,750,22.5,28,52,36,242,FALSE,NA,0
16835,1011200,1,6,750,30,25,37,30,155,FALSE,NA,0
16841,1011200,1,6,750,90,35,60,43,60,FALSE,NA,0
16843,1011200,1,6,750,15.03,47,125,73,1302,FALSE,0.256764109676731,1
16846,1011500,1,6,750,18.8,49,110,65,1159,FALSE,0.17883815213912302,1
16850,1011200,1,6,750,43.13,112,720,231,31817,TRUE,0.02070308332444254,1
16853,1011200,1,6,750,20.029636363636364,31,62,41,400,FALSE,NA,0
16906,1701100,1,6,750,62.80035097192225,82,312,121,3817,FALSE,-0.1358209751413635,0
16916,1011200,1,6,750,51.63,43,111,65,481,FALSE,NA,0
16987,1011200,1,12,1000,7.05,61,162,90,10385,FALSE,-0.14324655926597674,0
16988,1011200,1,6,1750,14.66691842900302,55,120,77,7623,FALSE,-0.12967566414168355,0
17022,1701100,1,6,750,37.5,40,102,57,120,FALSE,NA,0
17062,1011600,1,6,750,35.01,39,89,58,513,FALSE,NA,0
17085,1011200,1,12,375,11.812620215897939,54,149,74,7447,FALSE,-0.6916568868025179,0
17086,1011200,1,12,750,24.46463841010857,119,1119,269,159133,TRUE,0.06846260535580923,1
17087,1011200,1,12,1000,30.425393258426965,51,120,76,20323,FALSE,-0.8978288701589672,0
17088,1011200,1,6,1750,41.24261326329613,65,214,98,29604,TRUE,0.3350528112664035,1
17090,1011200,1,12,750,34.973164556962026,71,327,123,8020,FALSE,-0.09545503040648672,0
17092,1011200,1,6,750,37.49,62,223,97,3199,FALSE,-0.039971193854689,0
17127,1011200,1,12,1000,7.5,88,268,125,58932,TRUE,-1.5986717166328817,0
17186,1011500,1,6,750,89.48,51,172,80,1383,FALSE,0.1480795903126,1
17196,1011300,1,12,750,132,16,38,27,115,FALSE,NA,0
17205,1011200,1,12,200,9,24,54,40,1196,FALSE,-0.5012802731249333,0
17206,1011200,1,6,750,27.15,118,1049,297,223145,TRUE,11.640125893523953,1
17215,1011100,1,6,750,52.14,14,26,19,125,FALSE,NA,0
17260,1011200,1,6,750,35,26,66,43,307,FALSE,NA,0
17505,1701100,1,12,375,9.57,3,3,3,8,FALSE,NA,0
17509,1011200,1,6,750,15.96,32,69,42,1878,FALSE,0.2650378747466126,1
17520,1011200,1,6,750,30,48,168,76,2923,FALSE,0.0368185212845407,1
17531,1011600,1,6,750,27.334710743801654,26,66,45,365,FALSE,NA,0
17544,1701100,1,6,750,50.01,12,22,18,119,FALSE,NA,0
17566,1011200,1,6,750,22.5,48,141,72,2797,FALSE,-0.1449429211565134,0
17630,1011200,1,6,750,33.75,39,117,59,541,FALSE,NA,0
17632,1011200,1,6,750,37.5,35,100,58,489,FALSE,NA,0
17658,1011200,1,12,375,22.5,12,20,16,505,FALSE,NA,0
17659,1011200,1,12,750,30,50,127,76,807,FALSE,0.22476261602475195,1
17766,1011300,1,6,750,25.74,100,576,183,27645,TRUE,-0.46827589885842313,0
17826,1011200,2,12,750,10.53,81,269,115,8815,FALSE,-0.16122906219993596,0
17830,1011200,2,6,1750,19.83,68,184,91,8896,FALSE,0.089299050464099,1
17913,1700000,1,6,750,38.360969387755105,58,205,93,1298,FALSE,0.1552117785127494,1
17914,1701100,1,3,750,44.87144756277696,62,182,93,2075,FALSE,-0.8041342152992639,0
17915,1011200,1,12,375,12.75,48,146,71,3323,FALSE,0.008044382801664349,1
17916,1011200,1,12,750,22.793637360228022,99,606,174,90852,TRUE,0.686423770404353,1
17917,1701100,1,6,750,47.75574112734864,65,248,111,3067,FALSE,0.3475674810626267,1
17919,1701100,1,6,1750,43.1019656019656,44,104,63,2453,FALSE,0.4250346740638003,1
17920,1011200,1,3,750,102.51423948220065,71,278,114,618,FALSE,NA,0
17954,1011200,1,24,375,6,18,39,20,734,FALSE,-0.33635975674810625,0
17956,1011200,1,12,750,11.817402552088526,124,1305,351,167580,TRUE,0.1024271844660194,1
17957,1011200,1,12,1000,13.01,32,56,46,1814,FALSE,0.39492158327109783,1
17958,1011200,1,6,1750,23.387216174183514,112,637,195,119153,TRUE,0.8108823215619332,1
18006,1011200,1,12,750,19.5,115,757,229,124989,TRUE,-0.12504534300650805,0
18046,1011200,1,12,750,8.754096385542168,58,155,81,13428,FALSE,-1.1974821295209646,0
18048,1011200,1,6,1750,17.443776824034334,43,83,56,5791,FALSE,-0.6836498453003308,0
18095,1011200,1,6,750,16.5,50,145,83,1799,FALSE,0.6229915715352609,1
18096,1011600,1,12,750,15.937438063063063,60,185,83,9455,FALSE,-0.6226234930118425,0
18103,1011200,1,6,1750,26.25,24,36,29,364,FALSE,NA,0
18116,1011200,1,12,750,11.851725978647687,76,273,147,13145,FALSE,0.579366264803158,1
18120,1011300,1,6,750,23.224615778688523,64,208,92,8017,FALSE,-0.12614424410540914,0
18196,1011200,1,12,750,11.770347626977518,95,315,134,36051,TRUE,-0.8096287207937694,0
18198,1011200,1,6,1750,22.750272628135225,62,198,86,22583,FALSE,0.14510828976848394,1
18199,1011200,1,12,750,12.25,20,25,21,617,FALSE,NA,0
18201,1011200,1,6,750,20.25,59,191,87,2363,FALSE,0.5444414808492478,1
18286,1011200,1,6,750,34.5,12,20,15,84,FALSE,NA,0
18290,1011200,1,6,750,22.5,52,150,77,1957,FALSE,0.20222980902592552,1
18291,1701100,1,1,50,48.6,12,18,14,25,FALSE,NA,0
18347,1011200,1,5,50,44.78,42,94,59,311,FALSE,NA,0
18348,1011200,1,6,750,24.295812324929972,97,504,159,42235,TRUE,0.5194708204416942,1
18350,1011300,1,6,750,31.218486786018758,87,344,131,18001,FALSE,1.3209111277072443,1
18351,1011200,1,6,1750,34.56308411214953,28,70,42,1265,FALSE,0.297455457164195,1
18352,1011200,1,12,750,17.83857959466482,91,438,138,59331,TRUE,-0.040803371385895515,0
18358,1701100,1,6,750,60,30,67,42,360,FALSE,NA,0
18376,1011200,1,6,750,45,33,86,50,498,FALSE,NA,0
18407,1011200,1,12,1000,9.62,48,107,66,3793,FALSE,-0.20632134855435824,0
18408,1011200,1,6,1750,16.65,52,119,67,4787,FALSE,0.1446548597034034,1
18412,1011200,1,6,750,33.24,19,40,28,221,FALSE,NA,0
18604,1011200,1,6,750,31.5,73,256,104,8287,FALSE,0.15262989437746718,1
18656,1011500,1,6,750,37.25,43,96,60,96,FALSE,NA,0
18661,1011700,1,6,750,36.99328968903437,45,150,67,2222,FALSE,-0.08791208791208792,0
18672,1011200,1,6,750,30,36,106,62,621,FALSE,NA,0
18856,1011200,1,6,750,20.819523524123465,76,359,121,18224,FALSE,0.7508961911874534,1
18858,1011200,1,6,1750,38.93181818181818,20,36,26,1477,FALSE,0.15321135175504108,1
18906,1011200,2,6,750,24,21,35,26,238,FALSE,NA,0
18990,1011200,2,6,750,24.5,59,193,95,2186,FALSE,0.15465699349194495,1
19006,1011200,2,6,750,40.007766153846156,71,285,113,6725,FALSE,0.34835164835164834,1
19009,1011200,2,6,750,26.622715555555555,76,280,113,11259,FALSE,0.7686866531526726,1
19017,1011200,2,6,750,61.70012084592145,71,269,107,7183,FALSE,0.23675984209964793,1
19019,1011200,1,12,750,14.28,69,170,104,3562,FALSE,-0.022660834311319766,0
19021,1011200,1,12,500,10.33714596949891,98,508,194,15791,FALSE,-0.1878694121412568,0
19026,1011200,1,12,750,21.587859681945744,107,579,177,27091,TRUE,-0.554560973007575,0
19028,1011200,1,6,1750,33.83450704225352,42,99,57,3085,FALSE,0.44950922863544224,1
19029,1011200,1,12,375,11.81,36,82,49,1234,FALSE,0.04246239197695508,1
19048,1011200,1,12,750,21.721876724931004,69,190,96,4395,FALSE,0.12650698815747358,1
19060,1011200,1,12,375,8.25,37,63,43,1225,FALSE,0.1908407126853729,1
19061,1011200,1,12,500,8.230004480104263,127,1359,316,98528,TRUE,0.028368718659980807,1
19062,1011200,1,48,100,1.8926351351351351,58,216,79,76462,TRUE,-3.7283633841886266,0
19063,1011200,1,48,200,5.257964636035106,86,556,144,73187,TRUE,0.3552117785127493,1
19064,1011200,1,24,375,8.256417207290701,127,1585,377,251005,TRUE,2.3366264803158003,1
19066,1011200,1,12,750,15.780454957631093,129,1856,423,341133,TRUE,0.221737970767097,1
19067,1011200,1,12,1000,18.9161993233557,112,574,250,208810,TRUE,0.4085351541662221,1
19068,1011200,1,6,1750,31.513458428680398,119,904,256,191878,TRUE,-2.037042569081404,0
19070,1011200,1,6,1750,31.573950980392155,80,256,123,28640,TRUE,1.4637042569081404,1
19094,1701100,1,12,750,15.7445869297164,89,383,154,24418,FALSE,-1.957959031260002,0
19096,1011200,1,12,750,15.790316894018888,96,436,176,50872,TRUE,1.4502827269817562,1
19101,1701100,1,12,750,15.746706349206349,46,88,59,1627,FALSE,-0.04230769230769231,0
19112,1011200,1,12,750,21.570536801328167,98,412,163,12979,FALSE,0.1389309719406807,1
19116,1011300,1,6,750,29.12,64,210,92,2656,FALSE,0.05394217433052384,1
19118,1011200,1,12,750,22.61,30,57,42,614,FALSE,NA,0
19224,1011200,1,12,375,15.440932642487047,30,72,42,1184,FALSE,0.10228315373946442,1
19226,1011200,1,6,750,30.049875171781952,110,675,187,63450,TRUE,-1.7185052811266404,0
19227,1011200,1,6,1000,37.104263157894735,55,113,79,3372,FALSE,0.20584124613250826,1
19228,1011200,1,6,1750,50.260246189917936,43,97,54,7025,FALSE,0.26113304171556595,1
19235,1011300,1,6,750,40.98473293768546,66,222,96,5254,FALSE,-0.40306198655713216,0
19239,1701100,1,6,750,52.5,34,89,52,603,FALSE,NA,0
19241,1701100,1,6,750,37.5,31,67,45,492,FALSE,NA,0
19436,1011200,1,6,750,21.8,30,57,43,350,FALSE,NA,0
19468,1011200,1,12,750,15.36,33,82,47,1839,FALSE,0.2892297023364985,1
19471,1011200,1,10,50,24.707436823104693,63,250,101,1921,FALSE,0.2830843913368185,1
19473,1011200,1,24,200,7.499840510366826,34,88,45,2614,FALSE,0.17138589565774032,1
19475,1011200,1,12,375,13.513254172015404,86,496,127,20398,FALSE,0.5358049717273018,1
19476,1011200,1,12,750,26.278787847473392,120,1200,281,215515,TRUE,4.4769390803371385,1
19477,1011200,1,12,1000,33.09142886855241,93,329,175,115255,TRUE,0.980182438920303,1
19478,1011200,1,6,1750,48.750714126807566,82,323,127,47016,TRUE,0.9653152672570149,1
19481,1011200,1,6,750,42.01759832635983,73,260,113,5713,FALSE,0.7267577083111064,1
19485,1011200,1,12,375,17.31,19,29,22,239,FALSE,NA,0
19486,1011200,1,6,750,31.527904307909605,98,469,155,32208,TRUE,0.6584871439240372,1
19490,1701100,1,6,750,30,58,191,90,1197,FALSE,0.05507308225754828,1
19492,1701100,1,6,750,45,23,52,34,355,FALSE,NA,0
19494,1701100,1,6,750,45,45,125,66,1302,FALSE,0.4843166542195668,1
19496,1011200,1,6,750,45,53,174,87,591,FALSE,NA,0
19497,1701100,1,6,750,45,30,70,41,1158,FALSE,0.34193961378427395,1
19498,1700000,1,6,750,28.666666666666668,62,211,99,4021,FALSE,0.7548757068174544,1
19567,1701100,1,12,750,27,27,45,35,395,FALSE,NA,0
19880,1011200,1,6,750,34.23566126855601,79,304,121,7590,FALSE,0.25925530779899714,1
19905,1011200,3,6,750,26.25,49,152,74,1455,FALSE,-0.19763149471887337,0
20116,1011200,1,12,750,20.76,56,154,85,1873,FALSE,0.8090099221167182,1
20158,1011200,1,12,750,18.6,64,173,88,3840,FALSE,-0.1347274085138163,0
20246,1011200,1,12,750,8.249855072463768,84,300,133,17789,FALSE,0.12324229168889364,1
20247,1011200,1,12,1000,7.492523609653725,80,221,130,37268,TRUE,-1.2128560759628721,0
20248,1011200,1,6,1750,15.746944129230359,111,572,190,91348,TRUE,-0.3158700522778193,0
20286,1011200,1,12,750,8.249073842302879,57,151,79,12536,FALSE,0.023541022084711413,1
20300,1011200,1,6,750,56.25,50,176,80,1347,FALSE,0.2320388349514563,1
